time,Agg-3
1998-01-01,
1998-02-01,
1998-03-01,-1.4975050545090758
1998-04-01,-1.2821407136867145
1998-05-01,-0.4928561954391293
1998-06-01,0.06964245414724766
1998-07-01,0.2906534942339112
1998-08-01,0.12703077327133452
1998-09-01,0.8373385020648197
1998-10-01,1.5482452016922228
1998-11-01,1.888030306236346
1998-12-01,0.7481340573649801
1999-01-01,-0.9361330958360763
1999-02-01,-0.0745193300745089
1999-03-01,0.11000214287734908
1999-04-01,1.0976945375790454
1999-05-01,0.0032858912218647505
1999-06-01,0.7953692799594179
1999-07-01,0.8940121311088811
1999-08-01,0.7991666721888997
1999-09-01,0.4103361965927534
1999-10-01,-0.6774432370187117
1999-11-01,-0.42664528363171383
1999-12-01,0.9146581489147128
2000-01-01,1.2862064830842033
2000-02-01,0.4536486269523105
2000-03-01,-0.11507987297481398
2000-04-01,-0.03150212607418051
2000-05-01,-0.5688900110954751
2000-06-01,-1.9830790440590644
2000-07-01,-1.9284572349389915
2000-08-01,-1.6185103030300385
2000-09-01,-0.5490224154696306
2000-10-01,-1.4878499300976418
2000-11-01,-0.6128649894150711
2000-12-01,-0.7895637433281544
2001-01-01,-0.04396532531254696
2001-02-01,-0.34413975531073265
2001-03-01,0.5463723628990796
2001-04-01,1.0235244305064943
2001-05-01,0.5494954336694322
2001-06-01,0.4629355150219953
2001-07-01,-0.06670027747777324
2001-08-01,0.12340821474091775
2001-09-01,0.8021932741175767
2001-10-01,-0.02793146362181773
2001-11-01,0.6025558692759432
2001-12-01,-1.1671298961659926
2002-01-01,-1.3457739674273792
2002-02-01,-1.4848003323226822
2002-03-01,-1.3508033414780467
2002-04-01,-0.3875734114720745
2002-05-01,-0.6197050066180845
2002-06-01,-0.7349925171856206
2002-07-01,-0.26349084201638184
2002-08-01,0.9312463927710328
2002-09-01,1.193738371875399
2002-10-01,1.6640270374711266
2002-11-01,0.7993375219126705
2002-12-01,0.8692577688974337
2003-01-01,1.0001325975340787
2003-02-01,-0.09985528315376828
2003-03-01,-1.161504230825111
2003-04-01,-2.165204035658959
2003-05-01,-2.405126592154238
2003-06-01,-2.0605195522892448
2003-07-01,-1.7862615510150697
2003-08-01,-1.7453981912444154
2003-09-01,-1.0951828639109715
2003-10-01,-0.21691985172505857
2003-11-01,0.2785898435227253
2003-12-01,0.3200437179579318
2004-01-01,-0.23143688191497888
2004-02-01,0.4657442962017205
2004-03-01,0.8443533146117419
2004-04-01,0.4244395014118001
2004-05-01,-0.013302123933521212
2004-06-01,0.13626074106675032
2004-07-01,0.13636212161313968
2004-08-01,0.30255504598406513
2004-09-01,0.2181332599198136
