time,Agg-12
1998-01-01,
1998-02-01,
1998-03-01,
1998-04-01,
1998-05-01,
1998-06-01,
1998-07-01,
1998-08-01,
1998-09-01,
1998-10-01,
1998-11-01,
1998-12-01,0.14657917406129514
1999-01-01,0.0559129943966365
1999-02-01,0.9800598643560008
1999-03-01,0.853879171679776
1999-04-01,1.2006205706336983
1999-05-01,1.3370891163361591
1999-06-01,1.3328587640093539
1999-07-01,1.5214039330381657
1999-08-01,1.3665816020549517
1999-09-01,0.812494100228877
1999-10-01,0.3539607453970396
1999-11-01,0.22003425654288994
1999-12-01,0.7942363994822899
2000-01-01,0.9353112432010959
2000-02-01,0.46097444089974166
2000-03-01,0.8364457885603912
2000-04-01,0.5458951301958481
2000-05-01,0.2891556925404152
2000-06-01,-0.5775220410907922
2000-07-01,-0.9164885523112094
2000-08-01,-1.1157829156094756
2000-09-01,-0.9287673633995983
2000-10-01,-1.2377186107399698
2000-11-01,-1.1970759357404277
2000-12-01,-1.5754714490378485
2001-01-01,-1.5572617695067046
2001-02-01,-1.846862338551107
2001-03-01,-1.6334632307893053
2001-04-01,-1.4569477723655315
2001-05-01,-1.788909954458602
2001-06-01,-0.37634568329620943
2001-07-01,-0.4521969958979575
2001-08-01,-0.22838277164089416
2001-09-01,0.5749574648699186
2001-10-01,0.45070632603911004
2001-11-01,0.4740276372810753
2001-12-01,0.3426059459547171
2002-01-01,-0.039607771599242426
2002-02-01,-0.06322885733495587
2002-03-01,-0.48531520309164977
2002-04-01,-0.8912931992060038
2002-05-01,-0.7003416514619486
2002-06-01,-1.2604047819485955
2002-07-01,-0.9414595929802713
2002-08-01,-0.07947706095739786
2002-09-01,-0.4779746965314426
2002-10-01,0.1833027816580441
2002-11-01,0.10272603731744415
2002-12-01,0.2238282282661982
2003-01-01,0.8028304958946201
2003-02-01,0.7381867583607424
2003-03-01,0.32237870524777357
2003-04-01,0.11582222219678205
2003-05-01,0.08915670105940512
2003-06-01,-0.31603229275110634
2003-07-01,-0.6213094935817203
2003-08-01,-1.402652187724297
2003-09-01,-1.9047857407386357
2003-10-01,-1.6801868709784593
2003-11-01,-1.722920892525992
2003-12-01,-1.7465239635383552
2004-01-01,-1.832258017346045
2004-02-01,-1.6934567067888024
2004-03-01,-1.1735571436682877
2004-04-01,-1.03755500644944
2004-05-01,-0.8418325849686221
2004-06-01,-0.046658554725845985
2004-07-01,-0.018997005884718164
2004-08-01,0.45827161874387407
2004-09-01,0.5629880702578678
2004-10-01,0.08423530593038735
2004-11-01,0.4011290071443589
2004-12-01,0.38138215747556814
2005-01-01,0.20689358578792957
2005-02-01,0.3389384740684143
