time,Agg-6
1998-01-01,
1998-02-01,
1998-03-01,
1998-04-01,
1998-05-01,
1998-06-01,-0.8128612188566418
1998-07-01,-0.5488817696747404
1998-08-01,-0.12924125097926276
1998-09-01,0.5436300712042472
1998-10-01,1.1652766756238986
1998-11-01,1.4276188051127676
1998-12-01,0.9818058278406104
1999-01-01,0.7772368560815526
1999-02-01,1.7679791624660752
1999-03-01,0.5084433943376051
1999-04-01,0.2675697077314991
1999-05-01,0.020224127011501843
1999-06-01,0.5548147070400847
1999-07-01,1.1731291130449684
1999-08-01,0.5509327329329602
1999-09-01,0.5507850150668127
1999-10-01,0.1213582296533837
1999-11-01,0.32213523307815395
1999-12-01,0.6242853206142991
2000-01-01,0.1779253608127039
2000-02-01,-0.008046955650082972
2000-03-01,0.4687233492668101
2000-04-01,0.7450623027768778
2000-05-01,0.052224860087194507
2000-06-01,-1.291753984069306
2000-07-01,-1.1504435202053083
2000-08-01,-1.365082139397743
2000-09-01,-1.601702012121981
2000-10-01,-2.1198331561689954
2000-11-01,-1.711994011199182
2000-12-01,-1.0481235208904944
2001-01-01,-1.2556503219124497
2001-02-01,-0.866505473525265
2001-03-01,-0.27938881326284865
2001-04-01,0.7545353206541697
2001-05-01,0.16591190236479728
2001-06-01,0.5890740087937892
2001-07-01,0.535529367084774
2001-08-01,0.35197183308735114
2001-09-01,0.7259014726416618
2001-10-01,-0.08221252430344625
2001-11-01,0.542653751912337
2001-12-01,-0.10884892061579637
2002-01-01,-0.7685062134866479
2002-02-01,-0.5826558636667254
2002-03-01,-1.9286348201435406
2002-04-01,-1.279873589167183
2002-05-01,-1.6728372655778188
2002-06-01,-1.244917014076886
2002-07-01,-0.4019867274449627
2002-08-01,0.36246402390408744
2002-09-01,0.5150847079893345
2002-10-01,0.9095582562593632
2002-11-01,1.2308013827869928
2002-12-01,1.5024277691616854
2003-01-01,1.953898749965767
2003-02-01,0.7269990555278332
2003-03-01,-0.3227987682289075
2003-04-01,-1.1536148819364334
2003-05-01,-1.7018832647775723
2003-06-01,-1.9437712022702163
2003-07-01,-2.3407102179386094
2003-08-01,-2.3315643386602916
2003-09-01,-1.847436048229628
2003-10-01,-1.1907296069969728
2003-11-01,-1.0806668593456963
2003-12-01,-0.6424745396832527
2004-01-01,-0.3282901096810853
2004-02-01,0.6686251612752462
2004-03-01,0.7427350349883394
2004-04-01,0.12028625931479409
2004-05-01,0.38013516479362164
2004-06-01,0.5544572144821699
2004-07-01,0.3113153353339615
2004-08-01,0.209534722030682
2004-09-01,0.02252592313903522
2004-10-01,-0.13472574901386292
2004-11-01,0.26292937988565906
