time,Agg-24
1998-01-01,
1998-02-01,
1998-03-01,
1998-04-01,
1998-05-01,
1998-06-01,
1998-07-01,
1998-08-01,
1998-09-01,
1998-10-01,
1998-11-01,
1998-12-01,
1999-01-01,
1999-02-01,
1999-03-01,
1999-04-01,
1999-05-01,
1999-06-01,
1999-07-01,
1999-08-01,
1999-09-01,
1999-10-01,
1999-11-01,
1999-12-01,0.76381187522769
2000-01-01,0.8230939067466735
2000-02-01,1.1714002495151319
2000-03-01,1.4931596681389847
2000-04-01,1.4840876758610086
2000-05-01,1.2211944915511377
2000-06-01,0.6610785118202879
2000-07-01,0.5517886397042072
2000-08-01,0.26254368836677655
2000-09-01,-0.11521398374007835
2000-10-01,-0.7064291825875768
2000-11-01,-0.7813681332679758
2000-12-01,-0.634770661433554
2001-01-01,-0.46600348694845967
2001-02-01,-1.0708000441413505
2001-03-01,-0.6417539709268617
2001-04-01,-0.689530730825365
2001-05-01,-1.0252447587017666
2001-06-01,-0.8156634974537544
2001-07-01,-1.0511170565843881
2001-08-01,-1.0192718287490496
2001-09-01,-0.33952723355407755
2001-10-01,-0.6242272713149475
2001-11-01,-0.5683652985272879
2001-12-01,-1.049852169458232
2002-01-01,-1.37058132114529
2002-02-01,-1.5255572276529097
2002-03-01,-1.8772390053724597
2002-04-01,-2.011776726271098
2002-05-01,-2.103104258730968
2002-06-01,-1.3626228533986415
2002-07-01,-1.072431691991831
2002-08-01,-0.19393737860654248
2002-09-01,-0.05416652719281427
2002-10-01,0.34615818470239046
2002-11-01,0.4211479494499495
2002-12-01,0.444958322616556
2003-01-01,0.6333479280400124
2003-02-01,0.5555348725913603
2003-03-01,-0.1411181490161187
2003-04-01,-0.5936305294481906
2003-05-01,-0.4282823794567196
2003-06-01,-1.3106313078887641
2003-07-01,-1.217851393060815
2003-08-01,-1.12773016879646
2003-09-01,-1.6957750494867665
2003-10-01,-1.1008799060060812
2003-11-01,-1.2763683541088395
2003-12-01,-1.3002590832517036
2004-01-01,-0.8083664219293248
2004-02-01,-0.7120171326836898
2004-03-01,-0.7349086293817239
2004-04-01,-0.7184774413993991
2004-05-01,-0.5333701076300408
2004-06-01,-0.32831903189443146
2004-07-01,-0.4413329052102548
2004-08-01,-0.6937372919930282
2004-09-01,-0.8405113180774045
2004-10-01,-1.1825921078837136
2004-11-01,-1.0207702883645744
2004-12-01,-1.1543939010773836
2005-01-01,-1.3699793064270693
2005-02-01,-1.058815015064213
2005-03-01,-0.8337221426501974
2005-04-01,-0.42738045472179087
2005-05-01,-0.02870125078413364
2005-06-01,0.267583595849253
2005-07-01,0.6825066973935022
