time,Agg-48
2006-08-01,1.0518050931277712
2006-09-01,0.6657137034953023
2006-10-01,0.1538680915369241
2006-11-01,-0.13725281415364984
2006-12-01,-0.3353171913997345
2007-01-01,-0.39447511274697006
2007-02-01,-0.14234213541471324
2007-03-01,0.3796555637781268
2007-04-01,0.12174322017555225
2007-05-01,0.42751984101364465
2007-06-01,0.6350016234754821
2007-07-01,0.4312826410097208
2007-08-01,0.9314584906502861
2007-09-01,1.3453094960824825
2007-10-01,1.2257504085688997
2007-11-01,1.4613440769652886
2007-12-01,1.4062351792434367
2008-01-01,1.2989963760002698
2008-02-01,0.9317515414607903
2008-03-01,1.0824384105150888
2008-04-01,1.2191548695304113
2008-05-01,1.051580912151018
2008-06-01,0.9003048742765224
2008-07-01,1.0516790730629995
2008-08-01,0.7981422595410718
2008-09-01,0.8995785373443814
2008-10-01,0.90342021030395
2008-11-01,0.5521413384850025
2008-12-01,0.8236262014031738
2009-01-01,1.0153165591372766
2009-02-01,1.0240670221669574
2009-03-01,1.2372053306701978
2009-04-01,0.7454365736911416
2009-05-01,0.45362896268923697
2009-06-01,0.8201548123121991
2009-07-01,0.4104175011081221
2009-08-01,-0.395160523668005
2009-09-01,-0.7446354411995922
2009-10-01,-0.38387159496307205
2009-11-01,-0.15177810170894487
2009-12-01,0.025449963510880316
2010-01-01,0.3398682169456259
2010-02-01,0.5878421030780651
2010-03-01,0.19357705871538872
2010-04-01,-0.013309166476422263
2010-05-01,0.42001024225770606
2010-06-01,0.5699987209137829
2010-07-01,0.9534170716157536
2010-08-01,0.5304352906131397
2010-09-01,1.0138416652175213
2010-10-01,1.3246950824243142
2010-11-01,1.5190321416931378
2010-12-01,1.7929738494427863
2011-01-01,1.868013000690601
2011-02-01,1.7572135445081871
2011-03-01,1.3209172693997469
2011-04-01,1.5779625389746312
2011-05-01,1.310518024979515
2011-06-01,1.3302089812256919
2011-07-01,1.6109679337963976
2011-08-01,1.166229504343462
2011-09-01,0.59589393297424
2011-10-01,0.28963029102712323
2011-11-01,-0.476038447034881
2011-12-01,-0.2427103474406797
2012-01-01,0.1552667909500028
2012-02-01,0.5459418141817245
2012-03-01,-0.08942962852466067
2012-04-01,-0.1539262366927696
2012-05-01,0.14327756374764442
2012-06-01,-0.018126446397048385
2012-07-01,-0.36398426246585264
2012-08-01,-0.4878685850866404
2012-09-01,-0.6089607761528756
2012-10-01,-0.649075895313676
2012-11-01,-0.5719496954698653
2012-12-01,-0.4389724303374868
2013-01-01,-0.27093428159008315
2013-02-01,-0.16399660439327293
2013-03-01,0.011291135696117149
2013-04-01,0.2032007257558053
2013-05-01,0.5611373553552852
2013-06-01,0.3352368927425854
2013-07-01,-0.027644507724174282
2013-08-01,-0.06895113442160736
2013-09-01,0.38266181350440603
2013-10-01,-0.029091888119842528
2013-11-01,0.03137380103286477
2013-12-01,-0.6230480887332819
2014-01-01,-0.7802351696240056
2014-02-01,-1.2596878321390252
2014-03-01,-1.1772586923127917
2014-04-01,-0.9300714338026455
2014-05-01,-1.196010296275833
2014-06-01,-1.45438536231155
2014-07-01,-1.1523685700557205
2014-08-01,-1.118926180255328
2014-09-01,-0.9808478311734511
2014-10-01,-1.0380855467092522
2014-11-01,-1.1448797443113385
2014-12-01,-1.090055177975831
2015-01-01,-0.8979953980304443
2015-02-01,-0.8413150595795473
2015-03-01,-0.44865184766132626
2015-04-01,-0.3894208703894368
2015-05-01,-0.3452534125673264
2015-06-01,-0.4769293509578154
2015-07-01,-0.9662417166171855
2015-08-01,-0.8259857703452591
2015-09-01,-0.4134640406686068
2015-10-01,-0.18970804696476462
2015-11-01,0.43858477433559395
2015-12-01,-0.045041111029747706
2016-01-01,-0.018334386102144527
2016-02-01,0.348780302008101
2016-03-01,0.7962547962946482
2016-04-01,0.70401878161261
2016-05-01,0.6466510883898711
2016-06-01,0.9354779452190416
2016-07-01,1.0762345272403446
2016-08-01,1.328674990073622
2016-09-01,1.371508849421899
2016-10-01,1.7706227917126491
2016-11-01,1.8356167234632963
2016-12-01,1.1212463219984183
2017-01-01,0.9506565305509763
2017-02-01,0.6999410663384882
2017-03-01,0.24988168585421003
2017-04-01,0.5646611641901396
2017-05-01,0.1707659163203453
2017-06-01,-0.12078779045189368
2017-07-01,0.32630765612946155
2017-08-01,0.2724053303361767
2017-09-01,0.32827067842561336
2017-10-01,0.567694956731448
2017-11-01,0.47927148706265554
2017-12-01,1.0072773516313336
