2002-01-31,-2.04529414917579
2002-04-30,-0.7378483936041227
2002-07-31,-0.18386068903531927
2002-10-31,2.3763133235088842
2003-01-31,1.1918017755154164
2003-04-30,-3.702698880318945
2003-07-31,-9.835455715874486
2003-10-31,-0.20983654406288466
2004-01-31,-0.9807210000608597
2004-04-30,0.7819822809641983
2004-07-31,1.1565014328324326
2004-10-31,-0.8795323987925231
2005-01-31,0.5364822052356133
2005-04-30,1.667833100245712
2005-07-31,1.946219022121491
2005-10-31,0.44612925753558996
2006-01-31,-0.5032365531849793
2006-04-30,2.4637114845757964
2006-07-31,-0.3871456506609474
2006-10-31,-1.763343969320563
2007-01-31,-2.563574987921444
2007-04-30,-1.2110610123958874
2007-07-31,-1.203672133076586
2007-10-31,2.4183768177315397
2008-01-31,-0.18202173024446933
2008-04-30,-0.2689784121428346
2008-07-31,0.7057431199954112
2008-10-31,-1.5355408077197605
2009-01-31,0.31108001225245596
2009-04-30,0.2495723735797628
2009-07-31,0.2579141656996199
2009-10-31,-1.3300697694459818
2010-01-31,2.65785259565964
2010-04-30,0.8299408285038655
2010-07-31,3.5773942846190674
2010-10-31,0.5383347477253344
2011-01-31,1.6584223949564896
