# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2018-03-21
#
# GRDC-No.:              6742900
# River:                 DANUBE RIVER
# Station:               CEATAL IZMAIL
# Country:               RO
# Latitude (DD):       45.216667
# Longitude (DD):      28.716657
# Catchment area (km²):      807000.0
# Altitude (m ASL):        0.6
# Next downstream station:      -
# Remarks:               
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1921 - 2010
# No. of years:          90
# Last update:           2017-06-02
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 1080
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1971-01-01;--:--;   5790.000;   5790.323; 100
1971-02-01;--:--;   7770.000;   7768.929; 100
1971-03-01;--:--;   6220.000;   6223.871; 100
1971-04-01;--:--;   9520.000;   9514.333; 100
1971-05-01;--:--;   8320.000;   8295.484; 100
1971-06-01;--:--;   6590.000;   6588.000; 100
1971-07-01;--:--;   5920.000;   5919.677; 100
1971-08-01;--:--;   3570.000;   3572.258; 100
1971-09-01;--:--;   3280.000;   3282.667; 100
1971-10-01;--:--;   2940.000;   2944.839; 100
1971-11-01;--:--;   2860.000;   2856.667; 100
1971-12-01;--:--;   3920.000;   3916.129; 100
1972-01-01;--:--;   3860.000;   3857.097; 100
1972-02-01;--:--;   4660.000;   4661.379; 100
1972-03-01;--:--;   4950.000;   4951.613; 100
1972-04-01;--:--;   4110.000;   4091.000; 100
1972-05-01;--:--;   7670.000;   7674.516; 100
1972-06-01;--:--;   6770.000;   6771.333; 100
1972-07-01;--:--;   5430.000;   5434.839; 100
1972-08-01;--:--;   7660.000;   7658.710; 100
1972-09-01;--:--;   6860.000;   6875.667; 100
1972-10-01;--:--;   9490.000;   9486.129; 100
1972-11-01;--:--;   6170.000;   6167.333; 100
1972-12-01;--:--;   8990.000;   8956.452; 100
1973-01-01;--:--;   4370.000;   4374.839; 100
1973-02-01;--:--;   5680.000;   5648.571; 100
1973-03-01;--:--;   6790.000;   6788.710; 100
1973-04-01;--:--;   9560.000;   9549.667; 100
1973-05-01;--:--;  10190.000;  10193.548; 100
1973-06-01;--:--;   7650.000;   7649.333; 100
1973-07-01;--:--;   6900.000;   6907.097; 100
1973-08-01;--:--;   4420.000;   4427.097; 100
1973-09-01;--:--;   3080.000;   3082.000; 100
1973-10-01;--:--;   3920.000;   3925.161; 100
1973-11-01;--:--;   4090.000;   4081.667; 100
1973-12-01;--:--;   4270.000;   4270.323; 100
1974-01-01;--:--;   5960.000;   5961.613; 100
1974-02-01;--:--;   6280.000;   6277.857; 100
1974-03-01;--:--;   5520.000;   5520.645; 100
1974-04-01;--:--;   5310.000;   5312.000; 100
1974-05-01;--:--;   6380.000;   6381.613; 100
1974-06-01;--:--;   7980.000;   7978.000; 100
1974-07-01;--:--;   9150.000;   9152.581; 100
1974-08-01;--:--;   7140.000;   7143.226; 100
1974-09-01;--:--;   6470.000;   4670.667; 100
1974-10-01;--:--;   6950.000;   6950.968; 100
1974-11-01;--:--;  10890.000;  10893.000; 100
1974-12-01;--:--;   9560.000;   9551.935; 100
1975-01-01;--:--;   9170.000;   9173.226; 100
1975-02-01;--:--;   5850.000;   5851.786; 100
1975-03-01;--:--;   5010.000;   5014.516; 100
1975-04-01;--:--;   8080.000;   8084.667; 100
1975-05-01;--:--;   9940.000;   9939.032; 100
1975-06-01;--:--;  10750.000;  10757.667; 100
1975-07-01;--:--;  11870.000;  11868.710; 100
1975-08-01;--:--;   8350.000;   8347.097; 100
1975-09-01;--:--;   6540.000;   6540.333; 100
1975-10-01;--:--;   4530.000;   4530.645; 100
1975-11-01;--:--;   4720.000;   4724.333; 100
1975-12-01;--:--;   4740.000;   4751.613; 100
1976-01-01;--:--;   4440.000;   4442.581; 100
1976-02-01;--:--;   7230.000;   7206.207; 100
1976-03-01;--:--;   6020.000;   6015.484; 100
1976-04-01;--:--;   8370.000;   8365.000; 100
1976-05-01;--:--;   8710.000;   8712.903; 100
1976-06-01;--:--;   8210.000;   8208.000; 100
1976-07-01;--:--;   4110.000;   4107.742; 100
1976-08-01;--:--;   4910.000;   4910.323; 100
1976-09-01;--:--;   5090.000;   5089.667; 100
1976-10-01;--:--;   5140.000;   5135.903; 100
1976-11-01;--:--;   5930.000;   5933.000; 100
1976-12-01;--:--;   8850.000;   8852.258; 100
1977-01-01;--:--;   6870.000;   6870.645; 100
1977-02-01;--:--;   9500.000;   9503.929; 100
1977-03-01;--:--;  11720.000;  11721.613; 100
1977-04-01;--:--;  10380.000;  10381.667; 100
1977-05-01;--:--;  10240.000;  10237.742; 100
1977-06-01;--:--;   6590.000;   6587.333; 100
1977-07-01;--:--;   5280.000;   5277.419; 100
1977-08-01;--:--;   4890.000;   4899.032; 100
1977-09-01;--:--;   5100.000;   5097.667; 100
1977-10-01;--:--;   4320.000;   4318.065; 100
1977-11-01;--:--;   3790.000;   3792.667; 100
1977-12-01;--:--;   5580.000;   5576.452; 100
1978-01-01;--:--;   4910.000;   4896.129; 100
1978-02-01;--:--;   5960.000;   5962.500; 100
1978-03-01;--:--;   9130.000;   9134.516; 100
1978-04-01;--:--;   9410.000;   9408.333; 100
1978-05-01;--:--;  10030.000;  10033.548; 100
1978-06-01;--:--;  10300.000;  10302.333; 100
1978-07-01;--:--;   8600.000;   8605.161; 100
1978-08-01;--:--;   5780.000;   5775.806; 100
1978-09-01;--:--;   5140.000;   5143.333; 100
1978-10-01;--:--;   5830.000;   5831.613; 100
1978-11-01;--:--;   4070.000;   4071.000; 100
1978-12-01;--:--;   4060.000;   4163.871; 100
1979-01-01;--:--;   6560.000;   6563.548; 100
1979-02-01;--:--;   9550.000;   9548.571; 100
1979-03-01;--:--;   9120.000;   9120.000; 100
1979-04-01;--:--;  10100.000;  10073.333; 100
1979-05-01;--:--;   9730.000;   9728.387; 100
1979-06-01;--:--;   7770.000;   7773.000; 100
1979-07-01;--:--;   8310.000;   8308.710; 100
1979-08-01;--:--;   6200.000;   6197.097; 100
1979-09-01;--:--;   4890.000;   4894.667; 100
1979-10-01;--:--;   4330.000;   4329.355; 100
1979-11-01;--:--;   5520.000;   5517.000; 100
1979-12-01;--:--;   7630.000;   7632.581; 100
1980-01-01;--:--;   6470.000;   6471.290; 100
1980-02-01;--:--;   8410.000;   8406.897; 100
1980-03-01;--:--;   6410.000;   6410.645; 100
1980-04-01;--:--;   9180.000;   9185.000; 100
1980-05-01;--:--;  11100.000;  11085.161; 100
1980-06-01;--:--;  11900.000;  11789.667; 100
1980-07-01;--:--;   8650.000;   8653.548; 100
1980-08-01;--:--;   8060.000;   8066.129; 100
1980-09-01;--:--;   5380.000;   5395.333; 100
1980-10-01;--:--;   5310.000;   5311.290; 100
1980-11-01;--:--;   7890.000;   7892.333; 100
1980-12-01;--:--;   8580.000;   8577.419; 100
1981-01-01;--:--;   8600.000;   8600.645; 100
1981-02-01;--:--;   7110.000;   7106.429; 100
1981-03-01;--:--;   9700.000;   9699.032; 100
1981-04-01;--:--;  12800.000;  12798.333; 100
1981-05-01;--:--;   9730.000;   9734.194; 100
1981-06-01;--:--;   7270.000;   7266.333; 100
1981-07-01;--:--;   6050.000;   6048.065; 100
1981-08-01;--:--;   5790.000;   5792.258; 100
1981-09-01;--:--;   4490.000;   4489.333; 100
1981-10-01;--:--;   5150.000;   5151.613; 100
1981-11-01;--:--;   6780.000;   6784.000; 100
1981-12-01;--:--;   8210.000;   8214.516; 100
1982-01-01;--:--;  10900.000;  10880.000; 100
1982-02-01;--:--;   7020.000;   7016.429; 100
1982-03-01;--:--;   6980.000;   6980.000; 100
1982-04-01;--:--;   9500.000;   9498.000; 100
1982-05-01;--:--;   8440.000;   8442.581; 100
1982-06-01;--:--;   6940.000;   6942.000; 100
1982-07-01;--:--;   6010.000;   6006.129; 100
1982-08-01;--:--;   5320.000;   5319.677; 100
1982-09-01;--:--;   4480.000;   4478.000; 100
1982-10-01;--:--;   4380.000;   4382.903; 100
1982-11-01;--:--;   4280.000;   4285.000; 100
1982-12-01;--:--;   4580.000;   4580.000; 100
1983-01-01;--:--;   7060.000;   7062.258; 100
1983-02-01;--:--;   7130.000;   7133.214; 100
1983-03-01;--:--;   6020.000;   6022.903; 100
1983-04-01;--:--;   8380.000;   8380.333; 100
1983-05-01;--:--;   6800.000;   6798.387; 100
1983-06-01;--:--;   5480.000;   5482.000; 100
1983-07-01;--:--;   5600.000;   5603.226; 100
1983-08-01;--:--;   4020.000;   4024.194; 100
1983-09-01;--:--;   3270.000;   3268.667; 100
1983-10-01;--:--;   3120.000;   3115.484; 100
1983-11-01;--:--;   2950.000;   2946.000; 100
1983-12-01;--:--;   2800.000;   2804.839; 100
1984-01-01;--:--;   4070.000;   4072.903; 100
1984-02-01;--:--;   5510.000;   5513.793; 100
1984-03-01;--:--;   7300.000;   7300.323; 100
1984-04-01;--:--;   9510.000;   9510.333; 100
1984-05-01;--:--;   9600.000;   9605.806; 100
1984-06-01;--:--;   9230.000;   9232.000; 100
1984-07-01;--:--;   5820.000;   5819.677; 100
1984-08-01;--:--;   4160.000;   4160.968; 100
1984-09-01;--:--;   3530.000;   3530.000; 100
1984-10-01;--:--;   6330.000;   6329.677; 100
1984-11-01;--:--;   4030.000;   4028.667; 100
1984-12-01;--:--;   4170.000;   4172.258; 100
1985-01-01;--:--;      0.000;   3389.355; 100
1985-02-01;--:--;   3390.000;   6746.429; 100
1985-03-01;--:--;   6750.000;   8109.677; 100
1985-04-01;--:--;   8110.000;   9872.333; 100
1985-05-01;--:--;   9870.000;   9437.097; 100
1985-06-01;--:--;   9440.000;   8771.000; 100
1985-07-01;--:--;   8770.000;   7279.032; 100
1985-08-01;--:--;   7280.000;   4807.742; 100
1985-09-01;--:--;   4810.000;   5285.667; 100
1985-10-01;--:--;   5280.000;   2894.194; 100
1985-11-01;--:--;   2890.000;   3391.333; 100
1985-12-01;--:--;   3390.000;   5141.935; 100
1986-01-01;--:--;   6570.000;   6574.839; 100
1986-02-01;--:--;   7660.000;   7659.643; 100
1986-03-01;--:--;   8230.000;   8229.355; 100
1986-04-01;--:--;  10300.000;  10274.000; 100
1986-05-01;--:--;   8500.000;   8501.290; 100
1986-06-01;--:--;   7680.000;   7684.333; 100
1986-07-01;--:--;   6480.000;   6476.129; 100
1986-08-01;--:--;   4130.000;   4135.806; 100
1986-09-01;--:--;   3570.000;   3569.333; 100
1986-10-01;--:--;   2840.000;   2838.710; 100
1986-11-01;--:--;   3520.000;   3515.333; 100
1986-12-01;--:--;   2680.000;   2685.806; 100
1987-01-01;--:--;   4300.000;   4068.387; 100
1987-02-01;--:--;   6720.000;   5159.286; 100
1987-03-01;--:--;   6970.000;   6974.194; 100
1987-04-01;--:--;   9630.000;   9634.000; 100
1987-05-01;--:--;  10400.000;  10350.645; 100
1987-06-01;--:--;  10500.000;  10483.000; 100
1987-07-01;--:--;   6710.000;   6714.839; 100
1987-08-01;--:--;   4860.000;   4860.323; 100
1987-09-01;--:--;   3830.000;   3830.667; 100
1987-10-01;--:--;   3560.000;   3561.290; 100
1987-11-01;--:--;   3540.000;   3541.000; 100
1987-12-01;--:--;   5680.000;   5680.645; 100
1988-01-01;--:--;   5620.000;   5619.032; 100
1988-02-01;--:--;   5970.000;   5973.793; 100
1988-03-01;--:--;   7660.000;   7664.839; 100
1988-04-01;--:--;  12600.000;  12640.000; 100
1988-05-01;--:--;   9680.000;   9671.290; 100
1988-06-01;--:--;   9280.000;   9281.667; 100
1988-07-01;--:--;   4840.000;   4835.161; 100
1988-08-01;--:--;   3110.000;   3114.194; 100
1988-09-01;--:--;   4610.000;   4613.667; 100
1988-10-01;--:--;   4020.000;   4018.065; 100
1988-11-01;--:--;   3390.000;   3391.667; 100
1988-12-01;--:--;   5300.000;   5297.097; 100
1989-01-01;--:--;   4870.000;   4872.581; 100
1989-02-01;--:--;   3000.000;   3000.714; 100
1989-03-01;--:--;   5640.000;   5635.806; 100
1989-04-01;--:--;   5530.000;   5515.667; 100
1989-05-01;--:--;   7520.000;   7524.839; 100
1989-06-01;--:--;   7590.000;   7589.333; 100
1989-07-01;--:--;   6910.000;   6908.387; 100
1989-08-01;--:--;   4920.000;   4916.129; 100
1989-09-01;--:--;   5900.000;   5900.667; 100
1989-10-01;--:--;   5700.000;   5699.677; 100
1989-11-01;--:--;   4510.000;   4506.000; 100
1989-12-01;--:--;   3990.000;   3990.968; 100
1990-01-01;--:--;   4520.000;   4525.161; 100
1990-02-01;--:--;   4220.000;   4219.643; 100
1990-03-01;--:--;   5240.000;   5235.484; 100
1990-04-01;--:--;   4780.000;   4784.667; 100
1990-05-01;--:--;   5090.000;   5085.806; 100
1990-06-01;--:--;   4620.000;   4621.000; 100
1990-07-01;--:--;   4370.000;   4367.097; 100
1990-08-01;--:--;   2600.000;   2597.742; 100
1990-09-01;--:--;   2340.000;   2338.333; 100
1990-10-01;--:--;   2950.000;   2946.452; 100
1990-11-01;--:--;   4180.000;   4180.333; 100
1990-12-01;--:--;   6110.000;   6114.194; 100
1991-01-01;--:--;   5630.000;   5631.613; 100
1991-02-01;--:--;   4130.000;   5206.786; 100
1991-03-01;--:--;   4450.000;   4446.452; 100
1991-04-01;--:--;   5170.000;   5157.333; 100
1991-05-01;--:--;   7320.000;   7325.161; 100
1991-06-01;--:--;  10300.000;  10303.000; 100
1991-07-01;--:--;   8540.000;   8247.419; 100
1991-08-01;--:--;   9530.000;   9533.871; 100
1991-09-01;--:--;   4570.000;   4575.000; 100
1991-10-01;--:--;   4010.000;   4010.645; 100
1991-11-01;--:--;   5810.000;   5807.667; 100
1991-12-01;--:--;   6990.000;   6992.903; 100
1992-01-01;--:--;   5040.000;   5043.226; 100
1992-02-01;--:--;   4480.000;   4480.690; 100
1992-03-01;--:--;   5280.000;   5274.667;  97
1992-04-01;--:--;   9130.000;   9130.667; 100
1992-05-01;--:--;   7470.000;   7466.129; 100
1992-06-01;--:--;   6460.000;   6465.333; 100
1992-07-01;--:--;   5300.000;   5300.645; 100
1992-08-01;--:--;   2990.000;   2994.839; 100
1992-09-01;--:--;   2400.000;   2404.667; 100
1992-10-01;--:--;   2940.000;   2936.452; 100
1992-11-01;--:--;   6330.000;   6233.333; 100
1992-12-01;--:--;   8420.000;   8421.290; 100
1993-01-01;--:--;   5630.000;   5631.290; 100
1993-02-01;--:--;   4270.000;   4273.571; 100
1993-03-01;--:--;   4100.000;   4056.667;  97
1993-04-01;--:--;   9070.000;   9072.000; 100
1993-05-01;--:--;   7230.000;   7197.742; 100
1993-06-01;--:--;   3990.000;   3986.000; 100
1993-07-01;--:--;   3230.000;   3238.710; 100
1993-08-01;--:--;   3800.000;   3802.581; 100
1993-09-01;--:--;   3660.000;   3664.667; 100
1993-10-01;--:--;   4090.000;   4094.194; 100
1993-11-01;--:--;   5760.000;   5757.000; 100
1993-12-01;--:--;   5700.000;   5698.710; 100
1994-01-01;--:--;   9600.000;   9600.000; 100
1994-02-01;--:--;   7080.000;   9302.143; 100
1994-03-01;--:--;   6440.000;   6435.000;  97
1994-04-01;--:--;   8030.000;   8034.667; 100
1994-05-01;--:--;   9240.000;   9241.290; 100
1994-06-01;--:--;   6920.000;   6917.667; 100
1994-07-01;--:--;   4790.000;   4793.226; 100
1994-08-01;--:--;   3010.000;   3007.097; 100
1994-09-01;--:--;   3210.000;   3209.000; 100
1994-10-01;--:--;   3420.000;   3416.129; 100
1994-11-01;--:--;   3640.000;   3637.000; 100
1994-12-01;--:--;   3890.000;   3887.097; 100
1995-01-01;--:--;   4730.000;   4728.387; 100
1995-02-01;--:--;   6520.000;   6515.000; 100
1995-03-01;--:--;   7620.000;   7632.667;  97
1995-04-01;--:--;   8500.000;   8497.000; 100
1995-05-01;--:--;   8930.000;   8933.548; 100
1995-06-01;--:--;   8850.000;   8854.000; 100
1995-07-01;--:--;   8110.000;   8108.710; 100
1995-08-01;--:--;   3960.000;   4061.935; 100
1995-09-01;--:--;   5640.000;   5642.667; 100
1995-10-01;--:--;   4740.000;   4742.258; 100
1995-11-01;--:--;   3920.000;   3922.333; 100
1995-12-01;--:--;   4980.000;   4985.161; 100
1996-01-01;--:--;   8640.000;   -999.000;   0
1996-02-01;--:--;   5910.000;   -999.000;   0
1996-03-01;--:--;   5700.000;   -999.000;   0
1996-04-01;--:--;  10300.000;   -999.000;   0
1996-05-01;--:--;   9890.000;   -999.000;   0
1996-06-01;--:--;   7000.000;   -999.000;   0
1996-07-01;--:--;   4910.000;   -999.000;   0
1996-08-01;--:--;   3610.000;   -999.000;   0
1996-09-01;--:--;   5330.000;   -999.000;   0
1996-10-01;--:--;   7810.000;   -999.000;   0
1996-11-01;--:--;   6990.000;   -999.000;   0
1996-12-01;--:--;   8810.000;   -999.000;   0
1997-01-01;--:--;   8190.000;   8188.387; 100
1997-02-01;--:--;   6080.000;   6081.429; 100
1997-03-01;--:--;   6860.000;   6883.000;  97
1997-04-01;--:--;   7600.000;   7605.333; 100
1997-05-01;--:--;   9280.000;   9275.806; 100
1997-06-01;--:--;   7050.000;   7048.000; 100
1997-07-01;--:--;   6570.000;   6568.065; 100
1997-08-01;--:--;   8260.000;   8263.226; 100
1997-09-01;--:--;   4970.000;   4973.667; 100
1997-10-01;--:--;   4220.000;   4219.355; 100
1997-11-01;--:--;   4390.000;   4389.667; 100
1997-12-01;--:--;   6210.000;   6210.000; 100
1998-01-01;--:--;   7300.000;   7303.548; 100
1998-02-01;--:--;   6350.000;   6349.643; 100
1998-03-01;--:--;   5920.000;   5908.667;  97
1998-04-01;--:--;   6640.000;   6637.667; 100
1998-05-01;--:--;   7840.000;   7841.613; 100
1998-06-01;--:--;   6520.000;   6516.000; 100
1998-07-01;--:--;   7120.000;   7119.032; 100
1998-08-01;--:--;   4950.000;   4950.323; 100
1998-09-01;--:--;   4670.000;   4671.000; 100
1998-10-01;--:--;   7470.000;   7474.839; 100
1998-11-01;--:--;   9460.000;   9465.333; 100
1998-12-01;--:--;   8510.000;   8510.000; 100
1999-01-01;--:--;   6750.000;   6746.452; 100
1999-02-01;--:--;   6640.000;   6642.500; 100
1999-03-01;--:--;  11200.000;  11198.710; 100
1999-04-01;--:--;  11200.000;  11186.667; 100
1999-05-01;--:--;  11600.000;  11554.839; 100
1999-06-01;--:--;  10100.000;  10133.333; 100
1999-07-01;--:--;   8920.000;   8925.484; 100
1999-08-01;--:--;   7050.000;   7053.548; 100
1999-09-01;--:--;   5720.000;   5719.000; 100
1999-10-01;--:--;   4480.000;   4479.032; 100
1999-11-01;--:--;   4360.000;   4365.667; 100
1999-12-01;--:--;   6730.000;   6726.452; 100
2000-01-01;--:--;   8040.000;   8038.065; 100
2000-02-01;--:--;   8070.000;   8068.966; 100
2000-03-01;--:--;   8820.000;   8825.161; 100
2000-04-01;--:--;  11600.000;  11640.000; 100
2000-05-01;--:--;  10300.000;  10330.968; 100
2000-06-01;--:--;   5550.000;   5552.000; 100
2000-07-01;--:--;   4240.000;   4239.677; 100
2000-08-01;--:--;   4490.000;   4493.871; 100
2000-09-01;--:--;   3550.000;   3553.667; 100
2000-10-01;--:--;   4500.000;   4500.968; 100
2000-11-01;--:--;   4540.000;   4542.000; 100
2000-12-01;--:--;   5010.000;   5011.613; 100
2001-01-01;--:--;   5230.000;   5231.290; 100
2001-02-01;--:--;   5800.000;   5798.214; 100
2001-03-01;--:--;   6600.000;   6600.323; 100
2001-04-01;--:--;   9400.000;   9401.667; 100
2001-05-01;--:--;   8990.000;   8986.774; 100
2001-06-01;--:--;   6780.000;   6777.000; 100
2001-07-01;--:--;   7270.000;   7269.355; 100
2001-08-01;--:--;   5180.000;   5180.968; 100
2001-09-01;--:--;   5690.000;   5688.333; 100
2001-10-01;--:--;   6260.000;   6256.452; 100
2001-11-01;--:--;   4270.000;   4273.333; 100
2001-12-01;--:--;   5410.000;   5414.194; 100
2002-01-01;--:--;   5270.000;   5274.516; 100
2002-02-01;--:--;   6800.000;   6799.643; 100
2002-03-01;--:--;   7730.000;   7732.258; 100
2002-04-01;--:--;   7760.000;   7759.000; 100
2002-05-01;--:--;   7040.000;   7041.290; 100
2002-06-01;--:--;   5970.000;   5972.667; 100
2002-07-01;--:--;   4150.000;   4150.323; 100
2002-08-01;--:--;   6180.000;   6180.645; 100
2002-09-01;--:--;   5910.000;   5907.333; 100
2002-10-01;--:--;   7090.000;   7092.581; 100
2002-11-01;--:--;   8570.000;   8573.333; 100
2002-12-01;--:--;   8330.000;   8330.323; 100
2003-01-01;--:--;   -999.000;   8421.935; 100
2003-02-01;--:--;   -999.000;   7780.714; 100
2003-03-01;--:--;   -999.000;   6620.645; 100
2003-04-01;--:--;   -999.000;   7297.667; 100
2003-05-01;--:--;   -999.000;   5981.613; 100
2003-06-01;--:--;   -999.000;   4627.000; 100
2003-07-01;--:--;   -999.000;   3016.452; 100
2003-08-01;--:--;   -999.000;   2791.613; 100
2003-09-01;--:--;   -999.000;   2529.000; 100
2003-10-01;--:--;   -999.000;   3333.226; 100
2003-11-01;--:--;   -999.000;   4930.667; 100
2003-12-01;--:--;   -999.000;   3724.839; 100
2004-01-01;--:--;   -999.000;   4666.452; 100
2004-02-01;--:--;   -999.000;   6455.517; 100
2004-03-01;--:--;   -999.000;   7466.129; 100
2004-04-01;--:--;   -999.000;  10109.667; 100
2004-05-01;--:--;   -999.000;   9791.613; 100
2004-06-01;--:--;   -999.000;   7310.333; 100
2004-07-01;--:--;   -999.000;   5972.581; 100
2004-08-01;--:--;   -999.000;   5108.710; 100
2004-09-01;--:--;   -999.000;   3962.333; 100
2004-10-01;--:--;   -999.000;   4527.097; 100
2004-11-01;--:--;   -999.000;   5939.667; 100
2004-12-01;--:--;   -999.000;   6689.677; 100
2005-01-01;--:--;   -999.000;   5688.387; 100
2005-02-01;--:--;   -999.000;   5464.286; 100
2005-03-01;--:--;   -999.000;   8457.097; 100
2005-04-01;--:--;   -999.000;  13463.333; 100
2005-05-01;--:--;   -999.000;  13509.677; 100
2005-06-01;--:--;   -999.000;  10448.000; 100
2005-07-01;--:--;   -999.000;   9315.484; 100
2005-08-01;--:--;   -999.000;   9121.935; 100
2005-09-01;--:--;   -999.000;   9729.000; 100
2005-10-01;--:--;   -999.000;   7662.258; 100
2005-11-01;--:--;   -999.000;   4795.000; 100
2005-12-01;--:--;   -999.000;   6876.774; 100
2006-01-01;--:--;   -999.000;   8196.452; 100
2006-02-01;--:--;   -999.000;   6504.286; 100
2006-03-01;--:--;   -999.000;  10683.871; 100
2006-04-01;--:--;   -999.000;  14673.333; 100
2006-05-01;--:--;   -999.000;  14006.452; 100
2006-06-01;--:--;   -999.000;  12180.000; 100
2006-07-01;--:--;   -999.000;   8929.355; 100
2006-08-01;--:--;   -999.000;   5819.355; 100
2006-09-01;--:--;   -999.000;   5528.667; 100
2006-10-01;--:--;   -999.000;   4274.839; 100
2006-11-01;--:--;   -999.000;   3972.667; 100
2006-12-01;--:--;   -999.000;   4083.871; 100
2007-01-01;--:--;   -999.000;   4542.581; 100
2007-02-01;--:--;   -999.000;   6436.429; 100
2007-03-01;--:--;   -999.000;   7760.645; 100
2007-04-01;--:--;   -999.000;   6958.333; 100
2007-05-01;--:--;   -999.000;   4762.258; 100
2007-06-01;--:--;   -999.000;   4967.333; 100
2007-07-01;--:--;   -999.000;   4000.000; 100
2007-08-01;--:--;   -999.000;   3490.000; 100
2007-09-01;--:--;   -999.000;   4781.667; 100
2007-10-01;--:--;   -999.000;   4982.581; 100
2007-11-01;--:--;   -999.000;   6817.667; 100
2007-12-01;--:--;   -999.000;   8263.548; 100
2008-01-01;--:--;   -999.000;   5620.000; 100
2008-02-01;--:--;   -999.000;   5818.621; 100
2008-03-01;--:--;   -999.000;   6467.419; 100
2008-04-01;--:--;   -999.000;   9393.000; 100
2008-05-01;--:--;   -999.000;   8489.355; 100
2008-06-01;--:--;   -999.000;   6814.333; 100
2008-07-01;--:--;   -999.000;   5014.194; 100
2008-08-01;--:--;   -999.000;   5901.613; 100
2008-09-01;--:--;   -999.000;   3984.667; 100
2008-10-01;--:--;   -999.000;   4050.000; 100
2008-11-01;--:--;   -999.000;   3796.000; 100
2008-12-01;--:--;   -999.000;   6119.677; 100
2009-01-01;--:--;   -999.000;   -999.000;   0
2009-02-01;--:--;   -999.000;   -999.000;   0
2009-03-01;--:--;   -999.000;   -999.000;   0
2009-04-01;--:--;   -999.000;   -999.000;   0
2009-05-01;--:--;   -999.000;   -999.000;   0
2009-06-01;--:--;   -999.000;   -999.000;   0
2009-07-01;--:--;   -999.000;   -999.000;   0
2009-08-01;--:--;   -999.000;   -999.000;   0
2009-09-01;--:--;   -999.000;   -999.000;   0
2009-10-01;--:--;   -999.000;   -999.000;   0
2009-11-01;--:--;   -999.000;   -999.000;   0
2009-12-01;--:--;   -999.000;   -999.000;   0
2010-01-01;--:--;   -999.000;  10309.677; 100
2010-02-01;--:--;   -999.000;   7528.214; 100
2010-03-01;--:--;   -999.000;  11876.452; 100
2010-04-01;--:--;   -999.000;  10502.667; 100
2010-05-01;--:--;   -999.000;   9322.581; 100
2010-06-01;--:--;   -999.000;  13073.333; 100
2010-07-01;--:--;   -999.000;  12644.839; 100
2010-08-01;--:--;   -999.000;   8293.548; 100
2010-09-01;--:--;   -999.000;   6679.000; 100
2010-10-01;--:--;   -999.000;   7025.161; 100
2010-11-01;--:--;   -999.000;   6182.667; 100
2010-12-01;--:--;   -999.000;  10554.516; 100
