2002-01-31,-2.055127344923628
2002-04-30,-0.6833621357790255
2002-07-31,0.35786766070462134
2002-10-31,2.3175589266587053
2003-01-31,1.2165944275625424
2003-04-30,-3.89500225875807
2003-07-31,-5.074465764575544
2003-10-31,-0.21817508831615906
2004-01-31,-1.0110202212663357
2004-04-30,0.8248715946529998
2004-07-31,1.1500000815306923
2004-10-31,-0.8719736627772374
2005-01-31,0.46413326532719823
2005-04-30,1.6094468493095935
2005-07-31,2.3149875563350104
2005-10-31,0.6057376804898407
2006-01-31,-0.5063855259132932
2006-04-30,2.4526508284598743
2006-07-31,0.06347155891019973
2006-10-31,-1.6373225060557857
2007-01-31,-2.6511789738341287
2007-04-30,-0.9954654772773968
2007-07-31,-0.4923168818584466
2007-10-31,2.490505865047098
2008-01-31,-0.21148406410458642
2008-04-30,-0.1963316449803153
2008-07-31,1.0177059910122146
2008-10-31,-1.567427219232486
2009-01-31,0.3289476564830606
2009-04-30,0.3045770537089212
2009-07-31,0.9970880272835245
2009-10-31,-1.3818054499940033
2010-01-31,2.6522955260680567
2010-04-30,0.8353882495358059
2010-07-31,4.176895469440433
2010-10-31,0.44364605483588576
2011-01-31,1.637378970273231
